date,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day (),radiation_sum
2025-06-25,12.604,22.551041666666666,68.77083333333333,15.769791666666668,23.266666666666666,273.1458333333333,148.21041666666667,124.93541666666665,225.88750000000002,273.1458333333333,483.04791666666665,3.5,9.954166666666667,20743.75,0.6875,26222.0
2025-06-26,7.843,19.136458333333334,83.52083333333333,16.234375,18.826041666666665,112.63541666666667,17.875,94.76041666666667,31.741666666666664,112.63541666666667,482.67291666666665,9.229166666666666,17.133333333333333,13175.416666666666,0.6875,10813.0
2025-06-27,12.168,20.028125,73.5,14.934375000000001,19.769791666666666,212.13541666666666,100.17812500000001,111.95729166666666,144.79270833333334,212.13541666666666,482.2520833333333,4.260416666666667,14.329166666666666,29924.375,0.6875,20365.0
2025-06-28,8.339,22.195833333333336,69.40625,16.077083333333334,22.256249999999998,234.23958333333334,107.91875,126.32083333333333,202.9375,234.23958333333334,481.75416666666666,0.6979166666666666,14.31875,33849.375,0.6875,22487.0
2025-06-29,13.554,22.84375,67.97916666666667,16.105208333333334,23.84583333333333,316.5,204.89895833333333,111.60104166666667,307.21250000000003,316.5,481.2052083333333,0.6354166666666666,10.122916666666667,27733.75,0.6875,30384.0
2025-06-30,15.759,25.996875,55.5625,15.570833333333333,26.998958333333334,328.625,218.49479166666666,110.13020833333333,339.0125,328.5625,480.59791666666666,0.53125,8.651041666666666,38700.208333333336,0.6875,31548.0
2025-07-01,14.482,29.56458333333333,47.302083333333336,16.451041666666665,30.93541666666667,324.7708333333333,213.178125,111.59270833333333,332.953125,324.7083333333333,479.9375,0.25,8.519791666666666,36251.458333333336,0.6875,31178.0
2025-07-02,9.326,23.266666666666666,66.875,16.273958333333333,24.35729166666667,266.3333333333333,166.7125,99.62083333333334,241.52812500000002,266.2916666666667,479.21979166666665,3.15625,9.75625,29012.5,0.6875,25568.0
2025-07-03,16.232,18.334374999999998,52.78125,7.941666666666666,16.928124999999998,347.6041666666667,245.728125,101.87604166666667,384.63958333333335,347.5520833333333,478.4458333333334,0.0,9.245833333333334,37676.666666666664,0.6875,33370.0
2025-07-04,15.665,19.988541666666666,45.875,7.491666666666667,18.459374999999998,286.2604166666667,161.6875,124.57291666666667,270.95208333333335,286.2083333333333,477.609375,1.4583333333333333,7.4125000000000005,34852.916666666664,0.6875,27481.0
2025-07-05,7.272,18.959374999999998,62.46875,11.222916666666668,16.985416666666666,120.73958333333333,47.384375,73.35520833333334,87.93020833333333,120.73958333333333,476.72812500000003,6.635416666666667,16.835416666666667,25891.666666666668,0.6875,11591.0
2025-07-06,4.15,16.580208333333335,90.30208333333333,14.967708333333334,16.491666666666667,38.53125,7.1156250000000005,31.415625000000002,11.219791666666666,38.53125,475.78229166666665,31.145833333333332,12.119791666666666,14047.5,0.6875,3699.0
2025-07-07,10.844,16.370833333333334,77.34375,12.129166666666668,15.424999999999999,218.8125,118.63229166666667,100.18020833333333,173.29999999999998,218.79166666666666,474.77708333333334,10.333333333333334,12.494791666666666,17587.916666666668,0.6875,21006.0
2025-07-08,13.653,15.513541666666667,76.61458333333333,11.233333333333334,14.710416666666667,236.19791666666666,123.09270833333333,113.10520833333334,199.31770833333334,236.13541666666666,473.703125,9.958333333333334,9.286458333333334,17738.958333333332,0.6875,22675.0
2025-07-09,16.125,19.054166666666667,64.08333333333333,11.496875000000001,18.729166666666668,333.75,229.65416666666667,104.09583333333335,360.64166666666665,333.6875,472.5697916666666,0.6145833333333334,8.327083333333333,23956.041666666668,0.6770833333333334,32040.0
2025-07-10,13.36,21.116666666666667,61.802083333333336,13.113541666666668,21.340625,310.375,201.21770833333335,109.15729166666667,304.60625,310.3229166666667,471.3697916666667,0.8854166666666666,7.876041666666667,28367.916666666668,0.6770833333333334,29796.0
2025-07-11,15.975,20.5125,69.60416666666667,14.3375,20.991666666666667,307.8645833333333,194.44270833333334,113.421875,309.45937499999997,307.8125,470.11041666666665,0.3020833333333333,8.549999999999999,29461.666666666668,0.6666666666666666,29555.0
2025-07-12,16.125,20.003125,71.60416666666667,14.140625,20.2,312.625,203.93958333333333,108.68541666666665,316.2447916666667,312.59375,468.79270833333334,0.7291666666666666,10.309375000000001,25573.958333333332,0.6666666666666666,30012.0
2025-07-13,15.979,20.179166666666667,71.84375,14.333333333333334,20.932291666666668,295.1666666666667,192.36145833333333,102.80520833333333,281.159375,295.1458333333333,467.41562500000003,1.34375,7.211458333333333,21407.291666666668,0.6666666666666666,28336.0
2025-07-14,13.03,20.526041666666668,69.95833333333333,14.464583333333332,20.309375,239.55208333333334,134.13541666666666,105.41666666666667,204.11145833333333,239.55208333333334,465.9875,4.3125,13.032291666666666,25061.458333333332,0.6666666666666666,22997.0
2025-07-15,12.694,19.669791666666665,58.145833333333336,10.813541666666666,17.489583333333332,253.25,132.17708333333334,121.07291666666667,227.45208333333335,253.23958333333334,464.503125,0.9479166666666666,17.609375,28371.458333333332,0.6666666666666666,24312.0
2025-07-16,11.517,19.073958333333334,67.38541666666667,12.588541666666666,17.803124999999998,231.27083333333334,105.73645833333335,125.534375,164.71562500000002,231.27083333333334,462.96770833333335,1.7291666666666667,14.815624999999999,21894.791666666668,0.6666666666666666,22202.0
2025-07-17,10.661,20.193749999999998,65.5,13.091666666666667,20.664583333333333,233.30208333333334,119.690625,113.61145833333335,190.11666666666667,233.30208333333334,461.37604166666665,2.21875,4.369791666666667,24567.5,0.6666666666666666,22397.0
2025-07-18,15.138,24.146874999999998,54.447916666666664,14.125,24.730208333333334,265.4583333333333,144.38645833333334,121.07187499999999,229.75729166666667,265.4583333333333,459.7375,2.2291666666666665,6.364583333333333,29239.375,0.6666666666666666,25484.0
2025-07-19,9.794,24.348958333333332,55.6875,14.528125000000001,24.089583333333334,203.4375,89.16145833333333,114.27604166666667,135.88854166666667,203.4375,458.0552083333334,5.1875,13.106250000000001,28734.375,0.6666666666666666,19530.0
2025-07-20,8.07,19.536458333333332,79.26041666666667,15.706249999999999,20.101041666666667,125.98958333333333,43.49166666666667,82.49791666666667,79.96770833333333,125.98958333333333,456.32916666666665,13.75,9.608333333333333,17236.041666666668,0.6666666666666666,12095.0
2025-07-21,10.18,17.351041666666667,86.53125,15.043750000000001,16.882291666666667,147.69791666666666,49.97083333333333,97.72708333333333,76.56666666666666,147.625,454.546875,13.322916666666666,15.168750000000001,11202.083333333334,0.6666666666666666,14179.0
2025-07-22,10.166,18.520833333333332,80.13541666666667,14.93125,18.123958333333334,184.21875,67.64166666666667,116.57708333333333,116.31145833333333,184.15625,452.7395833333333,6.197916666666667,14.316666666666668,14612.708333333334,0.6666666666666666,17685.0
2025-07-23,8.784,18.743750000000002,76.27083333333333,14.336458333333333,18.629166666666666,181.69791666666666,77.97812499999999,103.71979166666667,124.38854166666665,181.67708333333334,450.878125,7.479166666666667,10.879166666666668,16818.75,0.65625,17443.0
