datetime,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day ()
2025-12-29 12:30:00,0.625,2.7,89,1.0,-0.0,124.0,29.2,94.8,108.5,124.0,381.0,3,5.0,50000.0,1
2025-12-29 12:45:00,0.563,2.7,88,0.9,0.1,102.0,17.8,84.2,67.8,102.0,371.5,3,4.7,50000.0,1
2025-12-29 13:00:00,0.55,2.9,87,0.9,0.2,86.0,11.6,74.4,45.6,86.0,358.5,3,4.7,50000.0,1
2025-12-29 13:15:00,0.512,3.1,86,1.0,0.4,72.0,7.4,64.6,30.4,72.0,342.2,3,5.0,40520.0,1
2025-12-29 13:30:00,0.463,3.5,86,1.4,0.7,60.0,4.6,55.4,20.2,60.0,322.6,3,6.1,31060.0,1
2025-12-29 13:45:00,0.387,3.8,85,1.5,1.0,49.0,2.6,46.4,12.5,49.0,299.8,3,6.8,21580.0,1
2025-12-29 14:00:00,0.35,4.0,85,1.7,1.1,41.0,1.6,39.4,8.2,41.0,273.8,3,7.2,12100.0,1
2025-12-29 14:15:00,0.313,4.1,85,1.8,1.2,34.0,0.9,33.1,4.9,34.0,244.8,3,6.8,21580.0,1
2025-12-29 14:30:00,0.25,4.0,86,1.8,1.3,28.0,0.4,27.6,2.4,28.0,212.9,3,6.1,31060.0,1
2025-12-29 14:45:00,0.225,3.8,86,1.7,1.2,21.0,0.0,21.0,0.0,21.0,178.2,3,5.0,40520.0,1
2025-12-29 15:00:00,0.163,3.7,87,1.7,1.2,14.0,0.0,14.0,0.0,14.0,140.9,3,4.7,50000.0,1
2025-12-29 15:15:00,0.138,3.4,88,1.6,0.8,9.0,0.0,9.0,0.0,9.0,101.2,3,5.0,50000.0,1
2025-12-29 15:30:00,0.1,3.1,89,1.5,0.4,4.0,0.0,4.0,0.0,4.0,59.2,3,5.8,50000.0,1
2025-12-29 15:45:00,0.088,2.8,90,1.4,-0.0,1.0,0.0,1.0,0.0,1.0,15.8,3,6.5,50000.0,1
2025-12-29 16:00:00,0.075,2.7,91,1.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,6.8,50000.0,0
2025-12-29 16:15:00,0.025,2.7,91,1.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,6.5,50000.0,0
2025-12-29 16:30:00,0.0,3.0,91,1.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3,5.8,50000.0,0
2025-12-29 16:45:00,0.0,3.2,91,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,50000.0,0
2025-12-29 17:00:00,0.0,3.3,91,1.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7,50000.0,0
2025-12-29 17:15:00,0.0,3.2,92,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7,38420.0,0
2025-12-29 17:30:00,0.0,3.0,94,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7,26820.0,0
2025-12-29 17:45:00,0.0,2.8,95,2.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,15240.0,0
2025-12-29 18:00:00,0.0,2.6,96,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,3640.0,0
2025-12-29 18:15:00,0.0,2.6,96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,3920.0,0
2025-12-29 18:30:00,0.0,2.5,96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7,4200.0,0
2025-12-29 18:45:00,0.0,2.5,95,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,4.3,4480.0,0
2025-12-29 19:00:00,0.0,2.5,95,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,4.3,4760.0,0
2025-12-29 19:15:00,0.0,2.5,95,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7,5120.0,0
2025-12-29 19:30:00,0.0,2.6,94,1.7,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,5480.0,0
2025-12-29 19:45:00,0.0,2.6,94,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.4,5840.0,0
2025-12-29 20:00:00,0.0,2.6,94,1.8,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.8,6200.0,0
2025-12-29 20:15:00,0.0,2.6,94,1.7,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,5.8,6320.0,0
2025-12-29 20:30:00,0.0,2.5,94,1.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,5.8,6440.0,0
2025-12-29 20:45:00,0.0,2.4,94,1.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,5.4,6540.0,0
2025-12-29 21:00:00,0.0,2.4,94,1.5,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,3,5.4,6660.0,0
2025-12-29 21:15:00,0.0,2.4,94,1.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,6460.0,0
2025-12-29 21:30:00,0.0,2.4,95,1.7,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,6260.0,0
2025-12-29 21:45:00,0.0,2.5,95,1.8,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7,6040.0,0
2025-12-29 22:00:00,0.0,2.6,95,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.0,5840.0,0
2025-12-29 22:15:00,0.0,2.7,95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.1,5840.0,0
2025-12-29 22:30:00,0.0,2.9,95,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.6,5820.0,0
2025-12-29 22:45:00,0.0,3.0,95,2.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9.0,5820.0,0
2025-12-29 23:00:00,0.0,3.1,95,2.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,10.1,5800.0,0
2025-12-29 23:15:00,0.0,3.1,96,2.6,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,5060.0,0
2025-12-29 23:30:00,0.0,3.1,96,2.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,4340.0,0
2025-12-29 23:45:00,0.0,3.0,97,2.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,3600.0,0
2025-12-30 00:00:00,0.0,2.9,97,2.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,10.1,2860.0,0
2025-12-30 00:15:00,0.0,2.9,96,2.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,9.7,3920.0,0
2025-12-30 00:30:00,0.0,2.9,95,2.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,9.7,4980.0,0
2025-12-30 00:45:00,0.0,2.9,94,2.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,9.4,6020.0,0
2025-12-30 01:00:00,0.0,2.9,93,1.9,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,3,9.0,7080.0,0
2025-12-30 01:15:00,0.0,2.8,92,1.7,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,3,9.0,7860.0,0
2025-12-30 01:30:00,0.0,2.7,90,1.3,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,8640.0,0
2025-12-30 01:45:00,0.0,2.6,89,1.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,9420.0,0
2025-12-30 02:00:00,0.0,2.5,88,0.7,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,10200.0,0
2025-12-30 02:15:00,0.0,2.5,89,0.8,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,9240.0,0
2025-12-30 02:30:00,0.0,2.4,91,1.1,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,8300.0,0
2025-12-30 02:45:00,0.0,2.4,93,1.4,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,7340.0,0
2025-12-30 03:00:00,0.0,2.4,94,1.5,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,6380.0,0
2025-12-30 03:15:00,0.0,2.4,94,1.5,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,17280.0,0
2025-12-30 03:30:00,0.0,2.3,94,1.5,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,8.3,28200.0,0
2025-12-30 03:45:00,0.0,2.3,93,1.3,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,3,8.3,39100.0,0
2025-12-30 04:00:00,0.0,2.3,92,1.1,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,8.3,50000.0,0
2025-12-30 04:15:00,0.0,2.2,90,0.7,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,50000.0,0
2025-12-30 04:30:00,0.0,2.0,88,0.2,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,3,9.7,50000.0,0
2025-12-30 04:45:00,0.0,1.9,86,-0.2,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,50000.0,0
2025-12-30 05:00:00,0.0,1.8,85,-0.5,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10.8,50000.0,0
2025-12-30 05:15:00,0.0,1.7,85,-0.6,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,3,10.8,50000.0,0
2025-12-30 05:30:00,0.0,1.6,87,-0.4,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,3,10.1,50000.0,0
2025-12-30 05:45:00,0.0,1.5,88,-0.3,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,3,9.4,50000.0,0
2025-12-30 06:00:00,0.0,1.4,89,-0.2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9.0,50000.0,0
2025-12-30 06:15:00,0.0,1.4,89,-0.2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8.6,40260.0,0
2025-12-30 06:30:00,0.0,1.5,89,-0.1,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,1,8.6,30500.0,0
2025-12-30 06:45:00,0.0,1.5,88,-0.2,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,8.3,20760.0,0
2025-12-30 07:00:00,0.0,1.5,87,-0.5,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,7.9,11000.0,0
2025-12-30 07:15:00,0.0,1.3,86,-0.8,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,7.6,11560.0,0
2025-12-30 07:30:00,0.0,1.0,85,-1.2,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,2,6.8,12120.0,0
2025-12-30 07:45:00,0.0,0.8,84,-1.6,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,3,6.1,12660.0,0
2025-12-30 08:00:00,0.0,0.7,83,-1.9,-2.6,0.0,0.0,0.0,0.0,0.0,1.6,3,5.8,13220.0,1
2025-12-30 08:15:00,0.0,0.8,83,-1.8,-2.4,9.0,0.5,8.5,15.2,9.0,34.3,3,5.4,12940.0,1
2025-12-30 08:30:00,0.0,1.0,84,-1.4,-2.1,21.0,1.7,19.3,31.5,21.0,77.6,2,5.0,12680.0,1
2025-12-30 08:45:00,0.025,1.3,85,-1.0,-1.7,37.0,5.2,31.8,61.9,37.0,118.8,1,4.7,12400.0,1
2025-12-30 09:00:00,0.075,1.6,85,-0.7,-1.3,59.0,13.1,45.9,118.0,59.0,157.5,0,4.7,12120.0,1
2025-12-30 09:15:00,0.138,1.9,85,-0.3,-0.9,87.0,27.5,59.5,200.9,87.0,193.8,0,4.7,12320.0,1
2025-12-30 09:30:00,0.2,2.3,85,0.0,-0.6,119.0,47.9,71.1,297.8,119.0,227.4,0,5.0,12540.0,1
2025-12-30 09:45:00,0.262,2.7,85,0.4,-0.2,146.0,65.9,80.1,361.2,146.0,258.2,0,5.8,12740.0,1
2025-12-30 10:00:00,0.575,3.1,84,0.6,0.1,170.0,82.6,87.4,408.6,170.0,286.0,0,6.5,12940.0,1
2025-12-30 10:15:00,0.525,3.5,82,0.7,0.4,190.0,96.8,93.2,440.5,190.0,310.8,0,7.9,22200.0,1
2025-12-30 10:30:00,0.862,4.0,78,0.5,0.5,208.0,110.0,98.0,468.1,208.0,332.3,0,9.7,31480.0,1
2025-12-30 10:45:00,0.75,4.4,75,0.3,0.7,224.0,122.1,101.9,492.4,224.0,350.7,0,11.2,40740.0,1
2025-12-30 11:00:00,0.813,4.7,73,0.3,0.9,238.0,132.9,105.1,514.1,238.0,365.6,0,12.2,50000.0,1
2025-12-30 11:15:00,1.0,4.9,72,0.3,1.1,250.0,142.4,107.6,533.9,250.0,377.2,0,12.2,50000.0,1
2025-12-30 11:30:00,1.037,5.1,72,0.4,1.3,258.0,148.7,109.3,545.8,258.0,385.3,0,11.5,50000.0,1
2025-12-30 11:45:00,1.113,5.1,73,0.7,1.5,262.0,151.8,110.2,550.8,262.0,389.9,0,10.8,50000.0,1
2025-12-30 12:00:00,1.163,5.2,73,0.8,1.7,264.0,153.5,110.5,555.1,264.0,391.1,0,10.4,50000.0,1
2025-12-30 12:15:00,1.188,5.3,73,0.9,1.8,262.0,151.9,110.1,552.8,262.0,388.7,0,10.4,42280.0,1
2025-12-30 12:30:00,1.225,5.4,73,1.0,1.9,257.0,148.0,109.0,546.8,257.0,382.7,0,10.8,34560.0,1
2025-12-30 12:45:00,1.188,5.5,72,0.9,1.9,249.0,141.7,107.3,536.9,249.0,373.4,0,11.2,26840.0,1
2025-12-30 13:00:00,1.15,5.6,72,1.0,2.0,239.0,134.1,104.9,526.0,239.0,360.5,0,11.5,19120.0,1
2025-12-30 13:15:00,1.113,5.7,72,1.1,2.1,226.0,124.2,101.8,510.4,226.0,344.3,0,11.5,19220.0,1
2025-12-30 13:30:00,1.063,5.8,72,1.2,2.2,210.0,112.4,97.6,489.4,210.0,324.8,0,11.5,19340.0,1
2025-12-30 13:45:00,1.0,5.9,72,1.3,2.3,192.0,99.4,92.6,465.5,192.0,302.0,0,11.5,19440.0,1
2025-12-30 14:00:00,0.962,5.9,72,1.3,2.4,171.0,84.7,86.3,433.8,171.0,276.1,0,11.2,19540.0,1
2025-12-30 14:15:00,0.875,5.9,72,1.2,2.4,149.0,70.0,79.0,400.6,149.0,247.2,0,10.8,27160.0,1
2025-12-30 14:30:00,0.575,5.7,72,1.1,2.3,126.0,55.6,70.4,365.1,126.0,215.4,0,10.1,34780.0,1
2025-12-30 14:45:00,0.85,5.6,73,1.1,2.3,102.0,41.6,60.4,325.4,102.0,180.8,0,9.4,42380.0,1
2025-12-30 15:00:00,0.425,5.3,74,1.1,2.1,77.0,28.2,48.8,277.8,77.0,143.6,0,8.6,50000.0,1
2025-12-30 15:15:00,0.362,5.0,76,1.1,1.9,53.0,17.1,35.9,232.6,53.0,103.9,0,7.9,50000.0,1
2025-12-30 15:30:00,0.375,4.6,79,1.3,1.7,30.0,8.3,21.7,188.9,30.0,62.0,0,7.2,50000.0,1
2025-12-30 15:45:00,0.275,4.2,82,1.4,1.3,9.0,1.9,7.1,72.1,9.0,18.2,0,6.5,50000.0,1
2025-12-30 16:00:00,0.175,3.8,84,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.1,50000.0,0
2025-12-30 16:15:00,0.088,3.5,85,1.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,6.1,40300.0,0
2025-12-30 16:30:00,0.038,3.3,86,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,30600.0,0
2025-12-30 16:45:00,0.0,3.0,87,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,6.8,20900.0,0
2025-12-30 17:00:00,0.0,2.8,87,0.8,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,7.2,11200.0,0
2025-12-30 17:15:00,0.0,2.6,87,0.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,7.6,11500.0,0
2025-12-30 17:30:00,0.0,2.3,86,0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.3,11820.0,0
2025-12-30 17:45:00,0.0,2.2,84,-0.2,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,8.6,12120.0,0
2025-12-30 18:00:00,0.0,2.0,84,-0.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0,8.6,12420.0,0
2025-12-30 18:15:00,0.0,2.0,84,-0.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0,7.9,12080.0,0
2025-12-30 18:30:00,0.0,1.9,85,-0.3,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,6.1,11740.0,0
2025-12-30 18:45:00,0.0,1.9,86,-0.2,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,4.7,11380.0,0
2025-12-30 19:00:00,0.0,1.8,87,-0.1,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6,11040.0,0
2025-12-30 19:15:00,0.0,1.6,87,-0.3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.9,11140.0,0
2025-12-30 19:30:00,0.0,1.4,87,-0.5,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,11240.0,0
2025-12-30 19:45:00,0.0,1.2,86,-0.9,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,11320.0,0
2025-12-30 20:00:00,0.0,1.0,86,-1.1,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,11420.0,0
2025-12-30 20:15:00,0.0,1.0,86,-1.1,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,3.2,21060.0,0
2025-12-30 20:30:00,0.0,1.0,85,-1.2,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3,30720.0,0
2025-12-30 20:45:00,0.0,1.0,85,-1.2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,40360.0,0
2025-12-30 21:00:00,0.0,1.0,85,-1.2,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5.8,50000.0,0
2025-12-30 21:15:00,0.0,0.9,85,-1.3,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0,5.8,40340.0,0
2025-12-30 21:30:00,0.0,0.8,85,-1.4,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,30680.0,0
2025-12-30 21:45:00,0.0,0.7,86,-1.4,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3,21000.0,0
2025-12-30 22:00:00,0.0,0.6,86,-1.5,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,11340.0,0
2025-12-30 22:15:00,0.0,0.5,86,-1.6,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,11360.0,0
2025-12-30 22:30:00,0.0,0.4,86,-1.6,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,11380.0,0
2025-12-30 22:45:00,0.0,0.3,86,-1.7,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3,11380.0,0
2025-12-30 23:00:00,0.0,0.2,86,-1.8,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3,11400.0,0
2025-12-30 23:15:00,0.0,0.1,86,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.7,11160.0,0
2025-12-30 23:30:00,0.0,-0.1,87,-2.0,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0,4.7,10920.0,0
2025-12-30 23:45:00,0.0,-0.3,88,-2.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,10660.0,0
2025-12-31 00:00:00,0.0,-0.4,88,-2.1,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,10420.0,0
2025-12-31 00:15:00,0.0,-0.4,88,-2.2,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,4.7,20320.0,0
2025-12-31 00:30:00,0.0,-0.5,87,-2.4,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3,30220.0,0
2025-12-31 00:45:00,0.0,-0.5,86,-2.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,40100.0,0
2025-12-31 01:00:00,0.0,-0.5,86,-2.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6,50000.0,0
2025-12-31 01:15:00,0.0,-0.5,86,-2.5,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3.6,50000.0,0
2025-12-31 01:30:00,0.0,-0.5,87,-2.4,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3,50000.0,0
2025-12-31 01:45:00,0.0,-0.5,88,-2.3,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0,4.7,50000.0,0
2025-12-31 02:00:00,0.0,-0.5,88,-2.3,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,50000.0,0
2025-12-31 02:15:00,0.0,-0.5,88,-2.3,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0,5.4,40060.0,0
2025-12-31 02:30:00,0.0,-0.5,88,-2.3,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0,5.8,30120.0,0
2025-12-31 02:45:00,0.0,-0.5,88,-2.3,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,6.1,20180.0,0
2025-12-31 03:00:00,0.0,-0.5,88,-2.3,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,10240.0,0
2025-12-31 03:15:00,0.0,-0.5,88,-2.2,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,20180.0,0
2025-12-31 03:30:00,0.0,-0.4,87,-2.3,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,1,6.5,30120.0,0
2025-12-31 03:45:00,0.0,-0.3,87,-2.2,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,1,6.1,40060.0,0
2025-12-31 04:00:00,0.0,-0.2,87,-2.1,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,6.1,50000.0,0
2025-12-31 04:15:00,0.0,-0.2,88,-2.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,6.1,39500.0,0
2025-12-31 04:30:00,0.0,-0.3,90,-1.7,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,1,6.5,29000.0,0
2025-12-31 04:45:00,0.0,-0.3,91,-1.6,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0,6.8,18500.0,0
2025-12-31 05:00:00,0.0,-0.3,92,-1.5,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0,6.8,8000.0,0
2025-12-31 05:15:00,0.0,-0.4,92,-1.5,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0,6.8,8180.0,0
2025-12-31 05:30:00,0.0,-0.5,92,-1.6,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0,6.8,8360.0,0
2025-12-31 05:45:00,0.0,-0.5,91,-1.8,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,8540.0,0
2025-12-31 06:00:00,0.0,-0.4,91,-1.7,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0,6.5,8720.0,0
2025-12-31 06:15:00,0.0,-0.1,91,-1.4,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,1,6.5,11320.0,0
2025-12-31 06:30:00,0.0,0.5,91,-0.8,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,2,6.5,13900.0,0
2025-12-31 06:45:00,0.0,1.0,92,-0.1,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,3,6.8,16500.0,0
2025-12-31 07:00:00,0.0,1.4,92,0.2,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,3,6.8,19080.0,0
2025-12-31 07:15:00,0.0,1.5,92,0.3,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,3,6.8,26820.0,0
2025-12-31 07:30:00,0.0,1.4,93,0.4,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,3,7.2,34540.0,0
2025-12-31 07:45:00,0.0,1.3,94,0.5,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,3,7.2,42280.0,0
2025-12-31 08:00:00,0.0,1.3,94,0.4,-1.9,1.0,0.0,1.0,0.0,0.0,1.6,3,7.6,50000.0,1
2025-12-31 08:15:00,0.0,1.3,94,0.5,-1.9,15.0,3.3,11.7,99.9,15.0,34.4,2,7.9,39200.0,1
2025-12-31 08:30:00,0.0,1.4,94,0.5,-1.9,35.0,9.0,26.0,163.3,35.0,77.8,1,8.6,28380.0,1
2025-12-31 08:45:00,0.0,1.5,94,0.6,-1.9,55.0,16.0,39.0,190.3,55.0,119.0,0,9.4,17580.0,1
2025-12-31 09:00:00,0.038,1.6,94,0.7,-1.8,75.0,24.3,50.7,217.5,75.0,157.9,0,9.4,6760.0,1
2025-12-31 09:15:00,0.175,1.7,94,0.8,-1.6,97.0,35.4,61.6,257.5,97.0,194.3,0,9.0,6720.0,1
2025-12-31 09:30:00,0.225,1.8,94,0.9,-1.4,117.0,46.1,70.9,285.9,117.0,228.0,0,7.9,6700.0,1
2025-12-31 09:45:00,0.375,1.9,94,1.1,-1.0,133.0,54.4,78.6,297.2,133.0,258.9,1,6.8,6660.0,1
2025-12-31 10:00:00,0.463,2.1,94,1.2,-0.7,143.0,58.2,84.8,286.8,143.0,286.8,1,6.1,6620.0,1
2025-12-31 10:15:00,0.338,2.3,94,1.4,-0.5,149.0,58.9,90.1,267.4,149.0,311.7,2,5.8,6940.0,1
2025-12-31 10:30:00,0.387,2.5,93,1.5,-0.1,156.0,61.2,94.8,259.6,156.0,333.4,2,5.0,7280.0,1
2025-12-31 10:45:00,0.313,2.7,92,1.5,0.1,167.0,67.8,99.2,272.5,167.0,351.8,3,5.0,7600.0,1
2025-12-31 11:00:00,0.375,2.9,92,1.8,0.4,188.0,84.8,103.2,327.1,188.0,366.9,3,5.0,7920.0,1
2025-12-31 11:15:00,0.688,3.2,92,2.1,0.6,211.0,105.3,105.7,393.4,211.0,378.6,3,5.8,7800.0,1
2025-12-31 11:30:00,0.625,3.6,92,2.4,0.9,221.0,113.7,107.3,415.8,221.0,386.8,3,6.8,7680.0,1
2025-12-31 11:45:00,0.788,3.9,92,2.7,1.1,206.0,97.6,108.4,352.6,206.0,391.5,3,7.9,7540.0,1
2025-12-31 12:00:00,0.962,4.1,92,2.9,1.2,159.0,53.3,105.7,192.1,159.0,392.8,3,9.0,7420.0,1
2025-12-31 12:15:00,0.925,4.2,92,3.0,1.2,102.0,16.6,85.4,60.1,102.0,390.5,3,9.7,7580.0,1
2025-12-31 12:30:00,0.688,4.3,92,3.1,1.2,61.0,3.9,57.1,14.2,61.0,384.7,3,10.1,7740.0,1
2025-12-31 12:45:00,1.125,4.2,92,3.0,1.1,58.0,3.4,54.6,12.9,58.0,375.4,3,10.4,7900.0,1
2025-12-31 13:00:00,1.213,4.3,92,3.1,1.1,91.0,13.4,77.6,52.2,91.0,362.7,3,10.8,8060.0,1
2025-12-31 13:15:00,1.025,4.4,92,3.2,1.1,134.0,40.4,93.6,165.1,134.0,346.5,3,11.5,18540.0,1
2025-12-31 13:30:00,0.938,4.5,91,3.1,1.1,161.0,67.0,94.0,289.6,161.0,327.1,3,12.2,29040.0,1
2025-12-31 13:45:00,0.788,4.6,90,3.1,1.1,152.0,63.0,89.0,292.8,152.0,304.4,3,13.0,39520.0,1
2025-12-31 14:00:00,0.762,4.7,90,3.2,1.2,115.0,35.8,79.2,182.0,115.0,278.6,3,13.3,50000.0,1
